WeatherYear|WeatherMonth|WeatherDay|Actual High|Actual Low|Actual Avg|Normal High|Normal Low|Normal Avg|Actual - Normal Avg Difference|Precipitation Amount|Heat Degree Day|Cool Degree Day|Rain Classification
2018|12|29|86|74|80|87|73|80|0|0.55|0|15|4
2018|12|30|90|73|82|87|73|80|2|0|0|17|1
2018|12|31|87|76|82|87|73|80|2|0|0|17|1
2019|1|1|89|77|83|87|74|80|3|0|0|18|1
2019|1|2|93|77|85|87|74|80|5|0|0|20|1
2019|1|3|92|78|85|87|74|80|5|0|0|20|1
2019|1|4|95|75|85|87|74|80|5|0|0|20|1
2019|1|5|91|76|84|87|74|80|4|0|0|19|1
2019|1|6|91|74|83|87|74|80|3|0|0|18|1
2019|1|7|90|77|84|87|74|81|3|0|0|19|1
2019|1|8|89|74|82|87|74|81|1|0|0|17|1
2019|1|9|88|73|81|88|74|81|0|0.04|0|16|1
2019|1|10|86|73|80|88|74|81|-1|0.04|0|15|1
2019|1|11|88|73|81|88|74|81|0|0|0|16|1
2019|1|12|90|73|82|88|74|81|1|0.04|0|17|1
2019|1|13|89|74|82|88|74|81|1|0|0|17|1
2019|1|14|88|74|81|88|74|81|0|0|0|16|1
2019|1|15|91|74|83|88|74|81|2|0|0|18|1
2019|1|16|94|80|87|88|74|81|6|0|0|22|1
2019|1|17|93|79|86|88|74|81|5|0|0|21|1
2019|1|18|90|79|85|88|74|81|4|0|0|20|1
2019|1|19|93|78|86|88|74|81|5|0|0|21|1
2019|1|20|94|79|87|88|74|81|6|0|0|22|1
2019|1|21|93|78|86|89|74|81|5|0|0|21|1
2019|1|22|92|76|84|89|74|82|2|0|0|19|1
2019|1|23|92|73|83|89|74|82|1|0|0|18|1
2019|1|24|91|74|83|89|74|82|1|0|0|18|1
2019|1|25|93|75|84|89|75|82|2|0|0|19|1
2019|1|26|91|75|83|89|75|82|1|0|0|18|1
2019|1|27|90|74|82|89|75|82|0|0|0|17|1
2019|1|28|92|76|84|89|75|82|2|0|0|19|1
2019|1|29|93|74|84|89|75|82|2|0|0|19|1
2019|1|30|93|75|84|89|75|82|2|0|0|19|1
2019|1|31|91|79|85|90|75|82|3|0|0|20|1
2019|2|1|92|76|84|90|75|82|2|0|0|19|1
2019|2|2|94|75|85|90|75|82|3|0|0|20|1
2019|2|3|97|77|87|90|75|82|5|0|0|22|1
2019|2|4|91|77|84|90|75|82|2|0.08|0|19|1
2019|2|5|86|73|80|90|75|82|-2|0.16|0|15|2
2019|2|6|84|72|78|90|75|83|-5|0.24|0|13|2
2019|2|7|89|73|81|90|75|83|-2|1.73|0|16|5
2019|2|8|94|73|84|90|75|83|1|0|0|19|1
2019|2|9|91|76|84|90|75|83|1|0|0|19|1
2019|2|10|92|76|84|90|75|83|1|0|0|19|1
2019|2|11|93|79|86|90|75|83|3|0|0|21|1
2019|2|12|95|75|85|90|75|83|2|0|0|20|1
2019|2|13|88|76|82|90|75|83|-1|0.2|0|17|2
2019|2|14|83|73|78|90|75|83|-5|0|0|13|1
2019|2|15|88|72|80|90|75|83|-3|0|0|15|1
2019|2|16|93|78|86|90|75|83|3|0.2|0|21|2
2019|2|17|90|76|83|90|75|83|0|0.01|0|18|1
2019|2|18|95|76|86|90|75|83|3|0.35|0|21|3
2019|2|19|92|75|84|90|75|83|1|0|0|19|1
2019|2|20|96|78|87|90|75|83|4|0.63|0|22|4
2019|2|21|92|77|85|90|75|83|2|0|0|20|1
2019|2|22|94|76|85|90|75|83|2|0|0|20|1
2019|2|23|97|77|87|90|75|82|5|0|0|22|1
2019|2|24|98|77|88|90|75|82|6|0|0|23|1
2019|2|25|99|80|90|90|75|82|8|0|0|25|1
2019|2|26|94|80|87|90|75|82|5|0|0|22|1
2019|2|27|92|78|85|90|75|82|3|0|0|20|1
2019|2|28|96|79|88|90|75|82|6|0|0|23|1
2019|3|1|95|80|88|89|75|82|6|0|0|23|1
2019|3|2|91|79|85|89|75|82|3|0|0|20|1
2019|3|3|94|77|86|89|75|82|4|0|0|21|1
2019|3|4|92|76|84|89|75|82|2|0|0|19|1
2019|3|5|86|76|81|89|74|82|-1|0.16|0|16|2
2019|3|6|91|76|84|89|74|82|2|0.16|0|19|2
2019|3|7|90|76|83|89|74|82|1|0|0|18|1
2019|3|8|89|76|83|89|74|82|1|0|0|18|1
2019|3|9|93|78|86|89|74|81|5|0|0|21|1
2019|3|10|95|76|86|89|74|81|5|0|0|21|1
2019|3|11|90|75|83|88|74|81|2|0.08|0|18|1
2019|3|12|93|76|85|88|74|81|4|0|0|20|1
2019|3|13|96|78|87|88|74|81|6|0|0|22|1
2019|3|14|98|78|88|88|74|81|7|0|0|23|1
2019|3|15|87|78|83|88|74|81|2|0|0|18|1
2019|3|16|85|81|83|88|74|81|2|0.31|0|18|3
2019|3|17|93|76|85|88|74|81|4|0|0|20|1
2019|3|18|95|77|86|88|74|81|5|0.59|0|21|4
2019|3|19|96|77|87|88|74|81|6|0|0|22|1
2019|3|20|88|79|84|88|74|81|3|0.43|0|19|3
2019|3|21|87|76|82|87|74|81|1|0|0|17|1
2019|3|22|79|73|76|87|74|81|-5|0.2|0|11|2
2019|3|23|85|71|78|87|74|81|-3|0.04|0|13|1
2019|3|24|84|75|80|87|74|80|0|0|0|15|1
2019|3|25|87|73|80|87|74|80|0|0|0|15|1
2019|3|26|85|74|80|87|74|80|0|0|0|15|1
2019|3|27|86|72|79|87|74|80|-1|0.12|0|14|2
2019|3|28|85|71|78|87|74|80|-2|0.63|0|13|4
2019|3|29|84|72|78|87|74|80|-2|0|0|13|1
2019|3|30|82|71|77|87|74|80|-3|0|0|12|1
2019|3|31|82|71|77|87|74|80|-3|0|0|12|1
2019|4|1|83|71|77|87|74|80|-3|0|0|12|1
2019|4|2|83|69|76|87|73|80|-4|0|0|11|1
2019|4|3|85|70|78|87|73|80|-2|0|0|13|1
2019|4|4|92|73|83|87|73|80|3|0.03|0|18|1
2019|4|5|91|76|84|86|73|80|4|0|0|19|1
2019|4|6|94|76|85|86|73|80|5|0|0|20|1
2019|4|7|91|74|83|86|73|80|3|0|0|18|1
2019|4|8|95|78|87|86|73|80|7|0|0|22|1
2019|4|9|91|76|84|86|73|80|4|0.55|0|19|4
2019|4|10|83|75|79|86|73|80|-1|0|0|14|1
2019|4|11|85|71|78|86|73|80|-2|0|0|13|1
2019|4|12|84|70|77|86|73|80|-3|0|0|12|1
2019|4|13|84|73|79|86|73|80|-1|0|0|14|1
2019|4|14|85|72|79|86|73|80|-1|1.14|0|14|5
2019|4|15|83|73|78|86|73|79|-1|0.08|0|13|1
2019|4|16|82|74|78|86|73|79|-1|0.04|0|13|1
2019|4|17|84|74|79|86|73|79|0|0|0|14|1
2019|4|18|83|73|78|86|73|79|-1|0|0|13|1
2019|4|19|85|74|80|86|73|79|1|0|0|15|1
2019|4|20|85|74|80|86|73|79|1|0|0|15|1
2019|4|21|92|74|83|86|73|79|4|0|0|18|1
2019|4|22|91|76|84|86|72|79|5|0|0|19|1
2019|4|23|90|74|82|86|72|79|3|0.43|0|17|3
2019|4|24|86|73|80|85|72|79|1|0|0|15|1
2019|4|25|84|72|78|85|72|79|-1|0|0|13|1
2019|4|26|83|72|78|85|72|79|-1|0.12|0|13|2
2019|4|27|86|72|79|85|72|79|0|0|0|14|1
2019|4|28|92|75|84|85|72|79|5|0|0|19|1
2019|4|29|84|76|80|85|72|79|1|0|0|15|1
2019|4|30|83|74|79|85|72|78|1|0|0|14|1
2019|5|1|85|74|80|85|72|78|2|0|0|15|1
2019|5|2|88|74|81|85|72|78|3|0|0|16|1
2019|5|3|88|73|81|85|71|78|3|0|0|16|1
2019|5|4|85|73|79|85|71|78|1|0|0|14|1
2019|5|5|83|70|77|85|71|78|-1|0|0|12|1
2019|5|6|86|70|78|85|71|78|0|0|0|13|1
2019|5|7|88|71|80|85|71|78|2|0.55|0|15|4
2019|5|8|79|73|76|85|71|78|-2|0|0|11|1
2019|5|9|79|70|75|85|71|78|-3|0|0|10|1
2019|5|10|80|70|75|84|71|78|-3|0|0|10|1
2019|5|11|85|69|77|84|71|77|0|0|0|12|1
2019|5|12|87|67|77|84|70|77|0|0|0|12|1
2019|5|13|83|71|77|84|70|77|0|0|0|12|1
2019|5|14|82|71|77|84|70|77|0|0.04|0|12|1
2019|5|15|83|73|78|84|70|77|1|0.01|0|13|1
2019|5|16|76|71|74|84|70|77|-3|0.83|0|9|4
2019|5|17|78|71|75|84|70|77|-2|6.69|0|10|6
2019|5|18|75|70|73|84|70|77|-4|1.22|0|8|5
2019|5|19|82|68|75|84|69|77|-2|0|0|10|1
2019|5|20|81|66|74|84|69|76|-2|0|0|9|1
2019|5|21|80|68|74|83|69|76|-2|0|0|9|1
2019|5|22|85|69|77|83|69|76|1|0|0|12|1
2019|5|23|86|71|79|83|69|76|3|0|0|14|1
2019|5|24|88|71|80|83|69|76|4|0|0|15|1
2019|5|25|91|75|83|83|69|76|7|0|0|18|1
2019|5|26|78|71|75|83|68|76|-1|0|0|10|1
2019|5|27|82|69|76|83|68|76|0|0|0|11|1
2019|5|28|85|70|78|83|68|75|3|0|0|13|1
2019|5|29|87|70|79|83|68|75|4|0|0|14|1
2019|5|30|83|69|76|82|68|75|1|0|0|11|1
2019|5|31|89|71|80|82|68|75|5|0|0|15|1
2019|6|1|92|70|81|82|68|75|6|0|0|16|1
2019|6|2|89|72|81|82|67|75|6|0|0|16|1
2019|6|3|88|71|80|82|67|75|5|0|0|15|1
2019|6|4|80|69|75|82|67|75|0|0|0|10|1
2019|6|5|78|65|72|82|67|74|-2|0.12|0|7|2
2019|6|6|76|64|70|82|67|74|-4|0|0|5|1
2019|6|7|69|63|66|82|67|74|-8|0.12|0|1|2
2019|6|8|78|64|71|82|67|74|-3|0|0|6|1
2019|6|9|79|66|73|81|67|74|-1|0.04|0|8|1
2019|6|10|78|68|73|81|66|74|-1|0.16|0|8|2
2019|6|11|80|69|75|81|66|74|1|0.31|0|10|3
2019|6|12|80|69|75|81|66|74|1|0.08|0|10|1
2019|6|13|83|69|76|81|66|74|2|0|0|11|1
2019|6|14|83|67|75|81|66|74|1|0|0|10|1
2019|6|15|82|67|75|81|66|73|2|0.28|0|10|3
2019|6|16|80|67|74|81|66|73|1|0|0|9|1
2019|6|17|76|67|72|81|66|73|-1|0.08|0|7|1
2019|6|18|78|65|72|81|66|73|-1|0|0|7|1
2019|6|19|84|64|74|81|66|73|1|0|0|9|1
2019|6|20|85|64|75|81|66|73|2|0|0|10|1
2019|6|21|79|64|72|81|65|73|-1|0.04|0|7|1
2019|6|22|77|68|73|81|65|73|0|0.04|0|8|1
2019|6|23|77|68|73|80|65|73|0|0|0|8|1
2019|6|24|82|68|75|80|65|73|2|0|0|10|1
2019|6|25|85|66|76|80|65|73|3|0|0|11|1
2019|6|26|86|68|77|80|65|73|4|0|0|12|1
2019|6|27|87|73|80|80|65|73|7|0|0|15|1
2019|6|28|82|65|74|80|65|73|1|0|0|9|1
2019|6|29|81|64|73|80|65|73|0|0|0|8|1
2019|6|30|79|71|75|80|65|73|2|0.04|0|10|1
2019|7|1|85|68|77|80|65|73|4|0|0|12|1
2019|7|2|87|68|78|80|65|73|5|0|0|13|1
2019|7|3|87|71|79|80|65|73|6|0|0|14|1
2019|7|4|89|69|79|80|65|72|7|0|0|14|1
2019|7|5|89|69|79|80|65|72|7|0.04|0|14|1
2019|7|6|73|64|69|80|65|72|-3|0|0|4|1
2019|7|7|73|64|69|80|65|72|-3|0|0|4|1
2019|7|8|72|57|65|80|65|72|-7|0|0|0|1
2019|7|9|74|56|65|80|65|72|-7|0|0|0|1
2019|7|10|76|55|66|80|65|72|-6|0|0|1|1
2019|7|11|78|58|68|80|65|72|-4|0|0|3|1
2019|7|12|80|59|70|80|65|72|-2|0|0|5|1
2019|7|13|84|59|72|80|65|72|0|0|0|7|1
2019|7|14|89|58|74|80|65|72|2|0|0|9|1
2019|7|15|88|61|75|80|65|72|3|0|0|10|1
2019|7|16|80|61|71|80|65|72|-1|0|0|6|1
2019|7|17|75|63|69|80|65|72|-3|0.2|0|4|2
2019|7|18|70|62|66|80|65|72|-6|0.43|0|1|3
2019|7|19|73|61|67|80|65|72|-5|0.39|0|2|3
2019|7|20|75|60|68|80|65|72|-4|0.24|0|3|2
2019|7|21|77|64|71|80|65|72|-1|0.12|0|6|2
2019|7|22|77|65|71|80|65|72|-1|0.39|0|6|3
2019|7|23|78|62|70|80|65|72|-2|0|0|5|1
2019|7|24|79|61|70|80|65|72|-2|0|0|5|1
2019|7|25|80|63|72|80|65|72|0|0|0|7|1
2019|7|26|77|62|70|80|65|73|-3|0|0|5|1
2019|7|27|78|63|71|80|65|73|-2|0|0|6|1
2019|7|28|77|62|70|80|65|73|-3|0.31|0|5|3
2019|7|29|74|61|68|80|65|73|-5|0.04|0|3|1
2019|7|30|79|60|70|80|65|73|-3|0|0|5|1
2019|7|31|80|63|72|80|65|73|-1|0|0|7|1
2019|8|1|78|61|70|80|65|73|-3|0|0|5|1
2019|8|2|83|65|74|80|65|73|1|0|0|9|1
2019|8|3|79|64|72|80|65|73|-1|0|0|7|1
2019|8|4|73|64|69|80|65|73|-4|0.12|0|4|2
2019|8|5|72|64|68|80|65|73|-5|0.08|0|3|1
2019|8|6|73|66|70|80|66|73|-3|0.51|0|5|4
2019|8|7|76|67|72|80|66|73|-1|0.08|0|7|1
2019|8|8|79|63|71|80|66|73|-2|0|0|6|1
2019|8|9|81|62|72|80|66|73|-1|0|0|7|1
2019|8|10|84|70|77|80|66|73|4|0|0|12|1
2019|8|11|86|69|78|80|66|73|5|0|0|13|1
2019|8|12|82|67|75|80|66|73|2|0|0|10|1
2019|8|13|86|65|76|80|66|73|3|0|0|11|1
2019|8|14|77|65|71|80|66|73|-2|0.31|0|6|3
2019|8|15|74|62|68|80|66|73|-5|0|0|3|1
2019|8|16|73|60|67|80|66|73|-6|0.12|0|2|2
2019|8|17|76|61|69|80|66|73|-4|0|0|4|1
2019|8|18|85|59|72|80|66|73|-1|0|0|7|1
2019|8|19|88|64|76|80|66|73|3|0|0|11|1
2019|8|20|80|63|72|80|66|73|-1|0.28|0|7|3
2019|8|21|73|67|70|80|66|73|-3|0|0|5|1
2019|8|22|74|65|70|80|66|73|-3|0.04|0|5|1
2019|8|23|73|64|69|80|67|73|-4|0.16|0|4|2
2019|8|24|75|65|70|80|67|73|-3|0|0|5|1
2019|8|25|76|67|72|80|67|73|-1|0.08|0|7|1
2019|8|26|71|64|68|80|67|73|-5|0.16|0|3|2
2019|8|27|74|64|69|80|67|73|-4|0|0|4|1
2019|8|28|74|65|70|80|67|73|-3|0|0|5|1
2019|8|29|75|62|69|80|67|73|-4|0.04|0|4|1
2019|8|30|78|62|70|80|67|73|-3|0|0|5|1
2019|8|31|85|69|77|80|67|73|4|0|0|12|1
2019|9|1|86|69|78|80|67|73|5|0|0|13|1
2019|9|2|81|71|76|80|67|74|2|0|0|11|1
2019|9|3|86|68|77|80|67|74|3|0|0|12|1
2019|9|4|85|65|75|80|67|74|1|0|0|10|1
2019|9|5|76|67|72|80|67|74|-2|0.83|0|7|4
2019|9|6|72|65|69|80|67|74|-5|0.59|0|4|4
2019|9|7|74|65|70|80|68|74|-4|0|0|5|1
2019|9|8|79|66|73|80|68|74|-1|0|0|8|1
2019|9|9|80|65|73|80|68|74|-1|0|0|8|1
2019|9|10|82|70|76|80|68|74|2|0|0|11|1
2019|9|11|83|71|77|80|68|74|3|0|0|12|1
2019|9|12|88|72|80|80|68|74|6|0|0|15|1
2019|9|13|85|72|79|80|68|74|5|0|0|14|1
2019|9|14|81|72|77|80|68|74|3|0|0|12|1
2019|9|15|80|72|76|80|68|74|2|0|0|11|1
2019|9|16|83|72|78|80|68|74|4|0|0|13|1
2019|9|17|85|69|77|80|68|74|3|0|0|12|1
2019|9|18|89|74|82|80|68|74|8|0|0|17|1
2019|9|19|90|73|82|80|68|74|8|0|0|17|1
2019|9|20|90|74|82|80|68|74|8|0|0|17|1
2019|9|21|86|74|80|80|68|74|6|0|0|15|1
2019|9|22|85|69|77|80|69|74|3|0.08|0|12|1
2019|9|23|75|67|71|80|69|75|-4|0.08|0|6|1
2019|9|24|72|65|69|80|69|75|-6|0|0|4|1
2019|9|25|78|65|72|81|69|75|-3|0.16|0|7|2
2019|9|26|77|67|72|81|69|75|-3|1.06|0|7|5
2019|9|27|75|67|71|81|69|75|-4|0.04|0|6|1
2019|9|28|77|66|72|81|69|75|-3|0|0|7|1
2019|9|29|76|67|72|81|69|75|-3|0.2|0|7|2
2019|9|30|76|68|72|81|69|75|-3|0.83|0|7|4
2019|10|1|76|65|71|81|69|75|-4|0|0|6|1
2019|10|2|80|63|72|81|69|75|-3|0|0|7|1
2019|10|3|83|65|74|81|69|75|-1|0.04|0|9|1
2019|10|4|80|70|75|81|69|75|0|1.22|0|10|5
2019|10|5|81|69|75|81|69|75|0|0|0|10|1
2019|10|6|81|70|76|81|69|75|1|0|0|11|1
2019|10|7|83|72|78|81|69|75|3|0|0|13|1
2019|10|8|86|72|79|81|70|76|3|0|0|14|1
2019|10|9|82|73|78|82|70|76|2|0|0|13|1
2019|10|10|84|69|77|82|70|76|1|0|0|12|1
2019|10|11|82|68|75|82|70|76|-1|0|0|10|1
2019|10|12|84|71|78|82|70|76|2|0|0|13|1
2019|10|13|84|72|78|82|70|76|2|0|0|13|1
2019|10|14|85|69|77|82|70|76|1|0|0|12|1
2019|10|15|85|73|79|82|70|76|3|0.08|0|14|1
2019|10|16|83|66|75|82|70|76|-1|0|0|10|1
2019|10|17|83|65|74|82|70|76|-2|0|0|9|1
2019|10|18|85|70|78|82|70|76|2|0|0|13|1
2019|10|19|81|73|77|82|70|76|1|0|0|12|1
2019|10|20|78|71|75|82|70|76|-1|0|0|10|1
2019|10|21|76|69|73|82|70|76|-3|0.08|0|8|1
2019|10|22|82|69|76|83|71|77|-1|0.04|0|11|1
2019|10|23|77|71|74|83|71|77|-3|0.04|0|9|1
2019|10|24|78|68|73|83|71|77|-4|0|0|8|1
2019|10|25|84|68|76|83|71|77|-1|0|0|11|1
2019|10|26|89|74|82|83|71|77|5|0|0|17|1
2019|10|27|85|74|80|83|71|77|3|0|0|15|1
2019|10|28|86|74|80|83|71|77|3|0|0|15|1
2019|10|29|91|76|84|83|71|77|7|0|0|19|1
2019|10|30|86|74|80|83|71|77|3|0|0|15|1
2019|10|31|86|73|80|83|71|77|3|0|0|15|1
2019|11|1|89|75|82|83|71|77|5|0.16|0|17|2
2019|11|2|82|70|76|83|71|77|-1|0|0|11|1
2019|11|3|89|70|80|83|71|77|3|0|0|15|1
2019|11|4|96|73|85|83|71|77|8|0|0|20|1
2019|11|5|96|75|86|83|71|77|9|0|0|21|1
2019|11|6|84|74|79|83|72|78|1|0|0|14|1
2019|11|7|83|76|80|84|72|78|2|0|0|15|1
2019|11|8|91|74|83|84|72|78|5|0|0|18|1
2019|11|9|90|76|83|84|72|78|5|0|0|18|1
2019|11|10|91|75|83|84|72|78|5|0|0|18|1
2019|11|11|90|72|81|84|72|78|3|0.98|0|16|4
2019|11|12|78|71|75|84|72|78|-3|3.54|0|10|6
2019|11|13|76|71|74|84|72|78|-4|2.52|0|9|6
2019|11|14|79|73|76|84|72|78|-2|0.24|0|11|2
2019|11|15|82|73|78|84|72|78|0|0.08|0|13|1
2019|11|16|75|70|73|84|72|78|-5|0|0|8|1
2019|11|17|78|70|74|84|72|78|-4|0.31|0|9|3
2019|11|18|75|71|73|84|72|78|-5|0.39|0|8|3
2019|11|19|79|71|75|84|72|78|-3|1.73|0|10|5
2019|11|20|75|72|74|84|72|78|-4|3.19|0|9|6
2019|11|21|76|71|74|84|72|78|-4|2.32|0|9|6
2019|11|22|79|72|76|85|72|78|-2|0.79|0|11|4
2019|11|23|87|73|80|85|72|79|1|0.71|0|15|4
2019|11|24|77|69|73|85|72|79|-6|0|0|8|1
2019|11|25|77|69|73|85|72|79|-6|0|0|8|1
2019|11|26|76|64|70|85|73|79|-9|0|0|5|1
2019|11|27|82|63|73|85|73|79|-6|0|0|8|1
2019|11|28|89|73|81|85|73|79|2|0|0|16|1
2019|11|29|77|74|76|85|73|79|-3|0.08|0|11|1
2019|11|30|78|73|76|85|73|79|-3|0.12|0|11|2
2019|12|1|87|74|81|85|73|79|2|0.59|0|16|4
2019|12|2|78|73|76|85|73|79|-3|0.04|0|11|1
2019|12|3|74|70|72|85|73|79|-7|0.12|0|7|2
2019|12|4|76|69|73|85|73|79|-6|0.08|0|8|1
2019|12|5|84|71|78|85|73|79|-1|0|0|13|1
2019|12|6|84|71|78|85|73|79|-1|1.61|0|13|5
2019|12|7|74|69|72|86|73|79|-7|0.24|0|7|2
2019|12|8|76|71|74|86|73|79|-5|0|0|9|1
2019|12|9|80|77|79|86|73|79|0|0|0|14|1
2019|12|10|91|76|84|86|73|79|5|0|0|19|1
2019|12|11|90|76|83|86|73|79|4|0|0|18|1
2019|12|12|85|75|80|86|73|79|1|0|0|15|1
2019|12|13|90|75|83|86|73|79|4|0|0|18|1
2019|12|14|87|76|82|86|73|79|3|0|0|17|1
2019|12|15|85|74|80|86|73|80|0|0|0|15|1
2019|12|16|84|72|78|86|73|80|-2|0.04|0|13|1
2019|12|17|89|75|82|86|73|80|2|0|0|17|1
2019|12|18|89|75|82|86|73|80|2|0|0|17|1
2019|12|19|87|76|82|86|73|80|2|0|0|17|1
2019|12|20|87|76|82|86|73|80|2|0|0|17|1
2019|12|21|87|76|82|86|73|80|2|0|0|17|1
2019|12|22|91|77|84|86|73|80|4|0|0|19|1
2019|12|23|90|78|84|86|73|80|4|0|0|19|1
2019|12|24|86|72|79|86|73|80|-1|2.36|0|14|6
2019|12|25|83|71|77|87|73|80|-3|0|0|12|1
2019|12|26|87|72|80|87|73|80|0|0|0|15|1
2019|12|27|86|72|79|87|73|80|-1|0.39|0|14|3
2019|12|28|83|72|78|87|73|80|-2|0.24|0|13|2
2019|12|29|84|72|78|87|73|80|-2|0|0|13|1
2019|12|30|84|71|78|87|73|80|-2|0.16|0|13|2
2019|12|31|85|73|79|87|73|80|-1|0|0|14|1
